classification_system,code,code_clean,description,source
icd-10-mc,C84.A2,C84A2,"Cutaneous T-cell lymphoma, unspecified, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.A3,C84A3,"Cutaneous T-cell lymphoma, unspecified, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.A4,C84A4,"Cutaneous T-cell lymphoma, unspecified, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.A5,C84A5,"Cutaneous T-cell lymphoma, unspecified, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.A6,C84A6,"Cutaneous T-cell lymphoma, unspecified, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.A7,C84A7,"Cutaneous T-cell lymphoma, unspecified, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.A8,C84A8,"Cutaneous T-cell lymphoma, unspecified, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.A9,C84A9,"Cutaneous T-cell lymphoma, unspecified, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.Z0,C84Z0,"Other mature T/NK-cell lymphomas, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.Z1,C84Z1,"Other mature T/NK-cell lymphomas, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.Z2,C84Z2,"Other mature T/NK-cell lymphomas, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.Z3,C84Z3,"Other mature T/NK-cell lymphomas, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.Z4,C84Z4,"Other mature T/NK-cell lymphomas, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.Z5,C84Z5,"Other mature T/NK-cell lymphomas, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.Z6,C84Z6,"Other mature T/NK-cell lymphomas, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.Z7,C84Z7,"Other mature T/NK-cell lymphomas, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.Z8,C84Z8,"Other mature T/NK-cell lymphomas, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C84.Z9,C84Z9,"Other mature T/NK-cell lymphomas, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.10,C8510,"Unspecified B-cell lymphoma, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.11,C8511,"Unspecified B-cell lymphoma, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.12,C8512,"Unspecified B-cell lymphoma, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.13,C8513,"Unspecified B-cell lymphoma, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.14,C8514,"Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.15,C8515,"Unspecified B-cell lymphoma, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.16,C8516,"Unspecified B-cell lymphoma, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.17,C8517,"Unspecified B-cell lymphoma, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.18,C8518,"Unspecified B-cell lymphoma, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.19,C8519,"Unspecified B-cell lymphoma, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.20,C8520,"Mediastinal (thymic) large B-cell lymphoma, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.21,C8521,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.22,C8522,"Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.23,C8523,"Mediastinal (thymic) large B-cell lymphoma, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.24,C8524,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.25,C8525,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.26,C8526,"Mediastinal (thymic) large B-cell lymphoma, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.27,C8527,"Mediastinal (thymic) large B-cell lymphoma, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.28,C8528,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.29,C8529,"Mediastinal (thymic) large B-cell lymphoma, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.80,C8580,"Other specified types of non-Hodgkin lymphoma, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.81,C8581,"Other specified types of non-Hodgkin lymphoma, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.82,C8582,"Other specified types of non-Hodgkin lymphoma, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.83,C8583,"Other specified types of non-Hodgkin lymphoma, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.84,C8584,"Other specified types of non-Hodgkin lymphoma, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.85,C8585,"Other specified types of non-Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.86,C8586,"Other specified types of non-Hodgkin lymphoma, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.87,C8587,"Other specified types of non-Hodgkin lymphoma, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.88,C8588,"Other specified types of non-Hodgkin lymphoma, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.89,C8589,"Other specified types of non-Hodgkin lymphoma, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.90,C8590,"Non-Hodgkin lymphoma, unspecified, unspecified site",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.91,C8591,"Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.92,C8592,"Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.93,C8593,"Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.94,C8594,"Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.95,C8595,"Non-Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.96,C8596,"Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.97,C8597,"Non-Hodgkin lymphoma, unspecified, spleen",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.98,C8598,"Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C85.99,C8599,"Non-Hodgkin lymphoma, unspecified, extranodal and solid organ sites",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C86.0,C860,"Extranodal NK/T-cell lymphoma, nasal type",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C86.1,C861,Hepatosplenic T-cell lymphoma,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C86.2,C862,Enteropathy-type (intestinal) T-cell lymphoma,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C86.3,C863,Subcutaneous panniculitis-like T-cell lymphoma,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C86.4,C864,Blastic NK-cell lymphoma,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C86.5,C865,Angioimmunoblastic T-cell lymphoma,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C86.6,C866,Primary cutaneous CD30-positive T-cell proliferations,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C88.0,C880,Waldenstrom macroglobulinemia,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C88.2,C882,Heavy chain disease,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C88.3,C883,Immunoproliferative small intestinal disease,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C88.4,C884,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C88.8,C888,Other malignant immunoproliferative diseases,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C88.9,C889,"Malignant immunoproliferative disease, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C90.00,C9000,Multiple myeloma not having achieved remission,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C90.01,C9001,Multiple myeloma in remission,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C90.02,C9002,Multiple myeloma in relapse,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C90.20,C9020,Extramedullary plasmacytoma not having achieved remission,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C90.21,C9021,Extramedullary plasmacytoma in remission,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C90.22,C9022,Extramedullary plasmacytoma in relapse,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C90.30,C9030,Solitary plasmacytoma not having achieved remission,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C90.31,C9031,Solitary plasmacytoma in remission,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C90.32,C9032,Solitary plasmacytoma in relapse,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C96.0,C960,Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C96.2,C962,Malignant mast cell tumor,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C96.20,C9620,"Malignant mast cell neoplasm, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C96.21,C9621,Aggressive systemic mastocytosis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C96.22,C9622,Mast cell sarcoma,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C96.29,C9629,Other malignant mast cell neoplasm,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C96.4,C964,Sarcoma of dendritic cells (accessory cells),https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C96.9,C969,"Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C96.A,C96A,Histiocytic sarcoma,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,C96.Z,C96Z,"Other specified malignant neoplasms of lymphoid, hematopoietic and related tissue",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D47.Z9,D47Z9,"Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80,D80,Immunodeficiency with predominance of antibody defects,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80.0,D800,Hereditary hypogammaglobulinaemia,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80.1,D801,Non-familial hypogammaglobulinaemia,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80.2,D802,Selective immunoglobulin A [IgA] deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80.3,D803,Selective immunoglobulin G [IgG] subclass deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80.4,D804,Selective immunoglobulin M deficiency [IgM] Selective immunoglobulin M [IgM] deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80.5,D805,Immunodeficiency with increased immunoglobulin M [IgM] deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80.6,D806,Antibody deficiency with near-normal immunoglobulins or with hyperimmunoglobulinemia,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80.7,D807,Transient hypogammaglobulinaemia of childhood,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80.8,D808,Other immunodeficiencies with predominantly antibody defects,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D80.9,D809,"Immunodeficiency with predominantly antibody defects, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81,D81,Combined immunodeficiencies,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.0,D810,Severe combined immunodeficiency [SCID] with reticular dysgenesis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.1,D811,Severe combined immunodeficiency [SCID] with low T-cell and B-cell count,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.2,D812,Severe combined immunodeficiency [SCID] with low or normal B cell counts,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.3,D813,Adenosine deaminase [ADA] deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.30,D8130,"adenosine deaminase deficiency, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.31,D8131,"Severe combined immunodeficiency due to adenosine deaminase deficiency [ADA] Adenosine deaminase deficiency, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.32,D8132,Adenosine deaminase 2 deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.39,D8139,Other type of adenosine deaminase deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.4,D814,Nezelof syndrome,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.5,D815,Purine nucleoside phosphorylase [PNF] deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.6,D816,Major histocompatibility complex class I deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.7,D817,Deficiency of major histocompatibility complex class II,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.8,D818,Other combined immunodeficiencies,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.81,D8181,Deficiency of biotin-dependent carboxylase [Biotinase] deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.810,D81810,Biotinidase deficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.818,D81818,Other biotin-dependent carboxylase deficiencies,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.819,D81819,"Biotin-dependent carboxylase deficiency, not specified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.89,D8189,Other combined immunodeficiencies,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D81.9,D819,"Combined immunodeficiency, not specified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D82,D82,Immunodeficiency associated with other major defects,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D82.0,D820,Wiskott-Aldrich syndrome,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D82.1,D821,Di George syndrome,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D82.2,D822,Immunodeficiency with micromelic dwarfism [short limbs].,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D82.3,D823,Immunodeficiency secondary to inherited defective response against Epstein and Barr virus,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D82.4,D824,Hyperimmunoglobulinemia E syndrome [IgE].,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D82.8,D828,Immunodeficiency associated with other specified major defects,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D82.9,D829,"Immunodeficiency associated with a major defect, unspecified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D83,D83,Common variable immunodeficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D83.0,D830,Common variable immunodeficiency with predominance of abnormalities of B-cell count and function,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D83.1,D831,Common variable immunodeficiency with predominance of immunomodulatory T-cell disorders,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D83.2,D832,Common variable immunodeficiency with autoantibodies against B or T cells,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D83.8,D838,Other types of common variable immunodeficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D83.9,D839,"Common variable immunodeficiency, not specified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D84,D84,Other immunodeficiencies,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D84.0,D840,Lymphocyte antigen-1 functional defect [LFA-1].,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D84.1,D841,Defects in the complement system,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D84.8,D848,Other specified immunodeficiencies,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D84.81,D8481,Immunodeficiency due to diseases classified under another heading,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D84.82,D8482,Immunodeficiency due to drugs and external causes,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D84.821,D84821,Immunodeficiency due to drugs,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D84.822,D84822,Immunodeficiency due to external causes,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D84.89,D8489,Other immunodeficiency,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D84.9,D849,"Immunodeficiency, not specified",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D86,D86,Sarcoidosis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D86.0,D860,"Sarcoidosis, pulmonary",https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D86.1,D861,Sarcoidosis of the lymph nodes,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D86.2,D862,Pulmonary sarcoidosis with lymph node sarcoidosis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D86.3,D863,Sarcoidosis of the skin,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D86.8,D868,Sarcoidosis of other sites,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D86.81,D8681,Sarcoid meningitis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D86.82,D8682,Multiple cranial nerve palsies in sarcoidosis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D86.83,D8683,Sarcoid iridocyclitis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
icd-10-mc,D86.84,D8684,Sarcoid pyelonephritis,https://www.hcup-us.ahrq.gov/toolssoftware/comorbidityicd10/comorbidity_icd10.jsp
